source_domain	source_id	source_path	sha256	source_kind	branch	worktree	commit	source_date	disposition	destination_docs	claim_ids	artifact_handles	lifecycle	availability	review_status	note
output	output:467701f4f1d8a4da6c4abc08623488bc71afa39353c3df66c336c62fa5f325ee	outputs/analysis/prefix_denoising_surgery_probing/coord_token_geometry_probe/v12_2157_sorted_prex1_fn_anchor_simplex_gpu3/coord_token_geometry_probe.md	467701f4f1d8a4da6c4abc08623488bc71afa39353c3df66c336c62fa5f325ee	markdown_output	-	-	-	not_dated	archive_output	08_coordinate_objective_and_decode_negatives.md	-	snapshots/467701f4f1d8/outputs/analysis/prefix_denoising_surgery_probing/coord_token_geometry_probe/v12_2157_sorted_prex1_fn_anchor_simplex_gpu3/coord_token_geometry_probe.md	historical_output	archived_snapshot	provenance_indexed	bytes=742;source_path_count=1
output	output:467762bced74ad982e864c6c1ee29a069b6e88b9be50bf8c4776901dc1f098c6	outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/attention_source_l16_allheads/site_join_summary/pre_onset_attention_source_report.md	467762bced74ad982e864c6c1ee29a069b6e88b9be50bf8c4776901dc1f098c6	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/467762bced74/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/attention_source_l16_allheads/site_join_summary/pre_onset_attention_source_report.md	historical_output	archived_snapshot	provenance_indexed	bytes=2390;source_path_count=1
output	output:467b0035f87f344ccef60f267f07a66e740018d7bdae81793598ad04144321f6	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_readout_probe/v17_per96_train_val_robust_positions_sharded4_image_root/merged/formation_readout_summary.md	467b0035f87f344ccef60f267f07a66e740018d7bdae81793598ad04144321f6	markdown_output	-	-	-	not_dated	archive_output	09_training_and_runtime_lessons.md	-	snapshots/467b0035f87f/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_readout_probe/v17_per96_train_val_robust_positions_sharded4_image_root/merged/formation_readout_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=614;source_path_count=1
output	output:4685c23e14c860ff44fe60b8904c98114de35b1bcdfda54655272ca1c63dbdd3	outputs/analysis/prefix_denoising_surgery_probing/coordinate_response_features/v1_v6_v7_combined/coordinate_response_feature_summary.md	4685c23e14c860ff44fe60b8904c98114de35b1bcdfda54655272ca1c63dbdd3	markdown_output	-	-	-	not_dated	archive_output	08_coordinate_objective_and_decode_negatives.md	-	snapshots/4685c23e14c8/outputs/analysis/prefix_denoising_surgery_probing/coordinate_response_features/v1_v6_v7_combined/coordinate_response_feature_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=2316;source_path_count=1
output	output:4689258d249d14bd080f06fb4817a8462132fae98376f7747db7ed33d7999891	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzk_final_layer_head_localization/ledger_postmerge_7816_allheads_x1/rollout_coord_target_final_layer_decomposition_summary.md	4689258d249d14bd080f06fb4817a8462132fae98376f7747db7ed33d7999891	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4689258d249d/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzk_final_layer_head_localization/ledger_postmerge_7816_allheads_x1/rollout_coord_target_final_layer_decomposition_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=26248;source_path_count=1
output	output:469f8f90bcf1a2946ea05bd3d9215977471174dd79c84043fd81a0e643fffa21	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzbL_span_trajectory_route/postmerge_pair2_target_l17_l24_l27/phase_bl_span_trajectory_route_summary.md	469f8f90bcf1a2946ea05bd3d9215977471174dd79c84043fd81a0e643fffa21	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/469f8f90bcf1/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzbL_span_trajectory_route/postmerge_pair2_target_l17_l24_l27/phase_bl_span_trajectory_route_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=271;source_path_count=1
output	output:46a66fca0a4ecf786e084cfb5f5b1c05c859bc49332ed8ffa2a5daa682c4d9d1	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_a_registry/checkpoint_registry.md	46a66fca0a4ecf786e084cfb5f5b1c05c859bc49332ed8ffa2a5daa682c4d9d1	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46a66fca0a4e/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_a_registry/checkpoint_registry.md	historical_output	archived_snapshot	provenance_indexed	bytes=2622;source_path_count=1
output	output:46b73dc4dce998f046010580bcc1baeeb16b936e448fee610d773229365be3ae	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzi_coord_target_residual_flow/ledger_premerge_19432_l13h45_x1/rollout_coord_target_residual_flow_summary.md;outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzp_layerwise_rowspace_origin/ledger_premerge_19432_l13h45_x1/rollout_coord_target_residual_flow_summary.md	46b73dc4dce998f046010580bcc1baeeb16b936e448fee610d773229365be3ae	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46b73dc4dce9/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzi_coord_target_residual_flow/ledger_premerge_19432_l13h45_x1/rollout_coord_target_residual_flow_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=3739;source_path_count=2
output	output:46d1979a612f1ad691b914eddfeea9c30643bac325c3fcc452781fe56115fbd3	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzav_receiver_readout_decomposition/receiver_readout_2_to_0/rollout_direct_handoff_receiver_readout_summary.md	46d1979a612f1ad691b914eddfeea9c30643bac325c3fcc452781fe56115fbd3	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46d1979a612f/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzav_receiver_readout_decomposition/receiver_readout_2_to_0/rollout_direct_handoff_receiver_readout_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=14025;source_path_count=1
output	output:46d1afd6b30ecede9a87afe1bedd56e9bcdbbd5941247c23a13167ed0b9d4165	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zt_visual_bridge_sublayer_mediation/selected_anchors/ledger_premerge_ckpt928_image5001__obj8.md	46d1afd6b30ecede9a87afe1bedd56e9bcdbbd5941247c23a13167ed0b9d4165	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46d1afd6b30e/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zt_visual_bridge_sublayer_mediation/selected_anchors/ledger_premerge_ckpt928_image5001__obj8.md	historical_output	archived_snapshot	provenance_indexed	bytes=5186;source_path_count=1
output	output:46ddc03d057178efd2ce2a415f065208a9dfe3b33f2bafa84d28c738341de08b	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzaj_direct_handoff_head_patch_panel/pair0/rollout_direct_handoff_head_patch_summary.md;outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzaj_direct_handoff_head_patch_smoke/pair0/rollout_direct_handoff_head_patch_summary.md	46ddc03d057178efd2ce2a415f065208a9dfe3b33f2bafa84d28c738341de08b	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46ddc03d0571/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzaj_direct_handoff_head_patch_panel/pair0/rollout_direct_handoff_head_patch_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=10313;source_path_count=2
output	output:46e94a8991ead44319764e07448ae2639c4e346817b8feb0b7b84c26a1fff8e7	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzl_rollout_sublayer_cross_checkpoint_transfer/chunk_03_pairs_07_08/rollout_sublayer_cross_checkpoint_transfer_summary.md	46e94a8991ead44319764e07448ae2639c4e346817b8feb0b7b84c26a1fff8e7	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46e94a8991ea/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzl_rollout_sublayer_cross_checkpoint_transfer/chunk_03_pairs_07_08/rollout_sublayer_cross_checkpoint_transfer_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=11727;source_path_count=1
output	output:46f8c05eb4b4c19bc85c10ccab2c599780b5a6e183e337f6bc3d0e580e1d34fb	outputs/analysis/prefix_denoising_surgery_probing/x1_hidden_vector_flow/v6_12670_sorted_native_local_competitor_l24_l25_l26_l27_gpu2/x1_hidden_vector_flow.md	46f8c05eb4b4c19bc85c10ccab2c599780b5a6e183e337f6bc3d0e580e1d34fb	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/46f8c05eb4b4/outputs/analysis/prefix_denoising_surgery_probing/x1_hidden_vector_flow/v6_12670_sorted_native_local_competitor_l24_l25_l26_l27_gpu2/x1_hidden_vector_flow.md	historical_output	archived_snapshot	provenance_indexed	bytes=2069;source_path_count=1
output	output:46f8fdb1ab4e1ab01d5a840f71f16b49dea3386a59608b46b889c7f9a4fe6505	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_adaptive_basin_topstates_s24_t28_v1/bifurcation_analysis/trajectory_causal_patch_bifurcation_analysis.md	46f8fdb1ab4e1ab01d5a840f71f16b49dea3386a59608b46b889c7f9a4fe6505	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46f8fdb1ab4e/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_adaptive_basin_topstates_s24_t28_v1/bifurcation_analysis/trajectory_causal_patch_bifurcation_analysis.md	historical_output	archived_snapshot	provenance_indexed	bytes=9203;source_path_count=1
output	output:46fb2fa9f3446fbb1970d48d6d52651c2fa5d1c2c7c49fdeb0131077363f8254	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzt_route_state_transfer_clip25/sorted_pure_ce_5586_y1_to_y2/rollout_coord_route_state_transfer_summary.md	46fb2fa9f3446fbb1970d48d6d52651c2fa5d1c2c7c49fdeb0131077363f8254	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/46fb2fa9f344/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzt_route_state_transfer_clip25/sorted_pure_ce_5586_y1_to_y2/rollout_coord_route_state_transfer_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=8746;source_path_count=1
output	output:47100f6bd59f5a3c945ac039d2d899943ca17e6067ae1911843186697bcca604	outputs/analysis/prefix_denoising_surgery_probing/residual_readout_surgery/v3_12670_sorted_y2_route_extended_alphas_gpu3/residual_surgery_summary.md	47100f6bd59f5a3c945ac039d2d899943ca17e6067ae1911843186697bcca604	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/47100f6bd59f/outputs/analysis/prefix_denoising_surgery_probing/residual_readout_surgery/v3_12670_sorted_y2_route_extended_alphas_gpu3/residual_surgery_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=548;source_path_count=1
output	output:471051465effd88418433445e2682a1f1b0c1041a6d7539b5dcd611455b905cd	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/value_region_tie_panel/v15_random_residual_controls8_first_step_scalarfirst_v1/value_region_tie_panel_summary.md	471051465effd88418433445e2682a1f1b0c1041a6d7539b5dcd611455b905cd	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/471051465eff/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/value_region_tie_panel/v15_random_residual_controls8_first_step_scalarfirst_v1/value_region_tie_panel_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=4826;source_path_count=1
output	output:47286f098e98e060fec4cae2b0519c5b7b9e66b94cc49c994b47156681a86441	outputs/analysis/prefix_denoising_surgery_probing/residual_readout_surgery/v1_random_coord_focus_2685_16228_layers20_24_last_gpu0/residual_surgery_summary.md	47286f098e98e060fec4cae2b0519c5b7b9e66b94cc49c994b47156681a86441	markdown_output	-	-	-	not_dated	archive_output	08_coordinate_objective_and_decode_negatives.md	-	snapshots/47286f098e98/outputs/analysis/prefix_denoising_surgery_probing/residual_readout_surgery/v1_random_coord_focus_2685_16228_layers20_24_last_gpu0/residual_surgery_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=567;source_path_count=1
output	output:473d8895745816e625accbbc2539ae1483eaa86860846d7b6f5b74da6badbb50	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzr_atlas_span_source_ablation/val200_core5_exact_h17_history_image_alpha1_allcoords/ledger_postmerge_ckpt928/atlas_span_source_ablation_summary.md	473d8895745816e625accbbc2539ae1483eaa86860846d7b6f5b74da6badbb50	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/473d88957458/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzr_atlas_span_source_ablation/val200_core5_exact_h17_history_image_alpha1_allcoords/ledger_postmerge_ckpt928/atlas_span_source_ablation_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=7702;source_path_count=1
output	output:4781eb8e24ca7737e10d4ccdb29447a7cd4ff6d6b41c9690a077eed9655549de	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_replay_patch_basin_taxonomy/v8_v26_expanded_train_val_layer24_layer_input_comparable_donors_donor25/formation_replay_patch_basin_summary.md	4781eb8e24ca7737e10d4ccdb29447a7cd4ff6d6b41c9690a077eed9655549de	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4781eb8e24ca/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_replay_patch_basin_taxonomy/v8_v26_expanded_train_val_layer24_layer_input_comparable_donors_donor25/formation_replay_patch_basin_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=784;source_path_count=1
output	output:4799503918a5657299978d87bb0d2e4c555ee5923545903b0cffef74ffce77f7	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zw_visual_bridge_source_transfer/selected_strong_anchors/ledger_premerge_ckpt928_image5001__obj8.md	4799503918a5657299978d87bb0d2e4c555ee5923545903b0cffef74ffce77f7	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4799503918a5/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zw_visual_bridge_source_transfer/selected_strong_anchors/ledger_premerge_ckpt928_image5001__obj8.md	historical_output	archived_snapshot	provenance_indexed	bytes=5963;source_path_count=1
output	output:47d0be62b3c297d1ad893afa6bf239e1652efb93b9e4c829f2055874cb13d5e9	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzza_residual_trajectory_probe/pre_next_remaining_same_desc_v1/residual_trajectory_probe_summary.md	47d0be62b3c297d1ad893afa6bf239e1652efb93b9e4c829f2055874cb13d5e9	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/47d0be62b3c2/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzza_residual_trajectory_probe/pre_next_remaining_same_desc_v1/residual_trajectory_probe_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=1442;source_path_count=1
output	output:47da501be9157a6a5c738bfbedd71508750445b43ffe66de0bd28f00aa9785cb	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzn_coord_token_manifold/sorted_pure_ce_closed_ckpt928/coord_token_manifold_summary.md	47da501be9157a6a5c738bfbedd71508750445b43ffe66de0bd28f00aa9785cb	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/47da501be915/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzn_coord_token_manifold/sorted_pure_ce_closed_ckpt928/coord_token_manifold_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=2615;source_path_count=1
output	output:4801b037901a80fd225aa1bb4d6cd56d4bfabe423fefaf1353a918c1ec383841	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzbg_history_variant_route_state_replay/merged_full_remove_variants/phase_zzzzzbg_history_variant_posthoc_summary.md	4801b037901a80fd225aa1bb4d6cd56d4bfabe423fefaf1353a918c1ec383841	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4801b037901a/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzbg_history_variant_route_state_replay/merged_full_remove_variants/phase_zzzzzbg_history_variant_posthoc_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=6153;source_path_count=1
output	output:480555105661eaef778404dd5fdd517d8263004e66a7d385167e8e920f25e8ba	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzv_broad_accessibility_panel/pair9/rollout_coord_route_state_transfer_summary.md	480555105661eaef778404dd5fdd517d8263004e66a7d385167e8e920f25e8ba	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/480555105661/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzv_broad_accessibility_panel/pair9/rollout_coord_route_state_transfer_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=4471;source_path_count=1
output	output:481b487c321a8d9f4b0456e03f542d8e116c0ed85e48458bc7a0e7ad4468c1dd	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_replay_patch_layer_scan/v30_v29_nonrecovered_tail_layers17_21_patch/formation_replay_patch_summary.md	481b487c321a8d9f4b0456e03f542d8e116c0ed85e48458bc7a0e7ad4468c1dd	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/481b487c321a/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_replay_patch_layer_scan/v30_v29_nonrecovered_tail_layers17_21_patch/formation_replay_patch_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=456;source_path_count=1
output	output:48302d557cab81a8da7f67857aea711853918d8f047c6dcce1f4d367946e0de4	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzbb_slot_span_group_panel/route_state_transfer_core_rerun_singletons/pair23_gpu5/rollout_coord_route_state_transfer_summary.md	48302d557cab81a8da7f67857aea711853918d8f047c6dcce1f4d367946e0de4	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/48302d557cab/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzbb_slot_span_group_panel/route_state_transfer_core_rerun_singletons/pair23_gpu5/rollout_coord_route_state_transfer_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=17895;source_path_count=1
output	output:48392e231bb96c3ca823c65e89c58bfed26d329323b014913ee8778fc7931d7a	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_failure_panel/v1_v8_train_failure_val_analog_panel/formation_failure_panel_summary.md	48392e231bb96c3ca823c65e89c58bfed26d329323b014913ee8778fc7931d7a	markdown_output	-	-	-	not_dated	archive_output	07_stage2_rollout_failure_registry.md	-	snapshots/48392e231bb9/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_failure_panel/v1_v8_train_failure_val_analog_panel/formation_failure_panel_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=503;source_path_count=1
output	output:48437fe4656c98626d13f2c183cc6f01e153108c3b2d9cd37673ec4bfcff3720	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_g_isolated_residual_patch/heldout19786_ledger_directions_L20_object4/ledger_postmerge_ckpt928__dir-ledger_postmerge_ckpt928__L20_image19786__obj4__scope-isolated_position.md	48437fe4656c98626d13f2c183cc6f01e153108c3b2d9cd37673ec4bfcff3720	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/48437fe4656c/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_g_isolated_residual_patch/heldout19786_ledger_directions_L20_object4/ledger_postmerge_ckpt928__dir-ledger_postmerge_ckpt928__L20_image19786__obj4__scope-isolated_position.md	historical_output	archived_snapshot	provenance_indexed	bytes=632;source_path_count=1
output	output:48499b2f19694b1e8a5d70edd5d5fc94d5b1822289f87ff635e81a1cd0400c9f	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_span_continuation/v6_v9_prex1_failure_178_staged_forcing_plan/formation_span_continuation_summary.md	48499b2f19694b1e8a5d70edd5d5fc94d5b1822289f87ff635e81a1cd0400c9f	markdown_output	-	-	-	not_dated	archive_output	07_stage2_rollout_failure_registry.md	-	snapshots/48499b2f1969/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/formation_span_continuation/v6_v9_prex1_failure_178_staged_forcing_plan/formation_span_continuation_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=300;source_path_count=1
output	output:484c7de4f946ee352b3a58f20d2e874d85909bb0777e76cd5ec804a5e38257ed	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzag_direct_handoff_sublayer_panel/pair4/rollout_direct_handoff_state_patch_summary.md	484c7de4f946ee352b3a58f20d2e874d85909bb0777e76cd5ec804a5e38257ed	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/484c7de4f946/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzag_direct_handoff_sublayer_panel/pair4/rollout_direct_handoff_state_patch_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=6849;source_path_count=1
output	output:486a3939235a233357657a27ab4c997ed5808511d15ab2f4328bdda605c96b10	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_ze_head_value_transport/current_coord_topheads/ledger_premerge_ckpt928_image19786__obj4.md	486a3939235a233357657a27ab4c997ed5808511d15ab2f4328bdda605c96b10	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/486a3939235a/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_ze_head_value_transport/current_coord_topheads/ledger_premerge_ckpt928_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=1734;source_path_count=1
output	output:486e8a6f1b540a8f6c243d2ed3790f3b617f2d24d2f48b5360ac713c1e5571cb	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zt_visual_bridge_sublayer_mediation/selected_anchors/prefix_denoising_sorted_ckpt908_image19786__obj4.md	486e8a6f1b540a8f6c243d2ed3790f3b617f2d24d2f48b5360ac713c1e5571cb	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/486e8a6f1b54/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zt_visual_bridge_sublayer_mediation/selected_anchors/prefix_denoising_sorted_ckpt908_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=4798;source_path_count=1
output	output:487032acbe3baf30492ef95b124104ec1b95b1196f300a0dcf9faa6c8afc661e	outputs/analysis/prefix_denoising_surgery_probing/position_plan/v1_selected_bases_treatment_only/position_summary.md	487032acbe3baf30492ef95b124104ec1b95b1196f300a0dcf9faa6c8afc661e	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/487032acbe3b/outputs/analysis/prefix_denoising_surgery_probing/position_plan/v1_selected_bases_treatment_only/position_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=1074;source_path_count=1
output	output:48987bce02809fa5b28184ab779b9e4cfff8e56b2cf07426cf0f76425324e62c	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_u_visual_value_source_ablation/current_surface_4anchors/gt_morphology_image14038_obj21/prefix_denoising_sorted_ckpt908_image14038__obj21.md	48987bce02809fa5b28184ab779b9e4cfff8e56b2cf07426cf0f76425324e62c	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/48987bce0280/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_u_visual_value_source_ablation/current_surface_4anchors/gt_morphology_image14038_obj21/prefix_denoising_sorted_ckpt908_image14038__obj21.md	historical_output	archived_snapshot	provenance_indexed	bytes=2651;source_path_count=1
output	output:48a13769c5a0e5bdf8afdd71d2ecc36839f62c10b5ec9c2b9b72a9eb85eb64c7	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zq_visual_bridge_residual_mediation/selected_train_anchors/prefix_denoising_random_ckpt908_image232483__obj13.md	48a13769c5a0e5bdf8afdd71d2ecc36839f62c10b5ec9c2b9b72a9eb85eb64c7	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/48a13769c5a0/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zq_visual_bridge_residual_mediation/selected_train_anchors/prefix_denoising_random_ckpt908_image232483__obj13.md	historical_output	archived_snapshot	provenance_indexed	bytes=6930;source_path_count=1
output	output:48af64b551582f72e07b634f9241cdf5b161ab8d62f41e2680410b39d06742fa	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzh_visual_value_source_geography/all11_l16_l18/forced_span_visual_value_source_summary.md	48af64b551582f72e07b634f9241cdf5b161ab8d62f41e2680410b39d06742fa	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/48af64b55158/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzh_visual_value_source_geography/all11_l16_l18/forced_span_visual_value_source_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=26572;source_path_count=1
output	output:48d77f3fdbf945fa296d45171a8d72643887e4123a4fd9cc4eede0667e2cbe5d	outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_probe/v3_train_418535_far_background_l16_h12h13_contrast0_302_gpu0/fn_visual_value_token_probe.md	48d77f3fdbf945fa296d45171a8d72643887e4123a4fd9cc4eede0667e2cbe5d	markdown_output	-	-	-	not_dated	archive_output	09_training_and_runtime_lessons.md	-	snapshots/48d77f3fdbf9/outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_probe/v3_train_418535_far_background_l16_h12h13_contrast0_302_gpu0/fn_visual_value_token_probe.md	historical_output	archived_snapshot	provenance_indexed	bytes=25665;source_path_count=1
