wave	source_kind	source_branch	source_commit	source_path	source_date	sha256	doc_title	doc_type	evidence_scope	artifact_roots	snapshot_path	absorbed_into	raw_status
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_fn_vase_cross_slot_patch_negative.md	2026-06-12	cf2f076c3f9bc3e384e4e5aa900b0783e9e3ec5074dbef02a3d755bbec4da39e	FN Vase Cross-Slot Patch Negative	diagnostic-fragment	-	/data/CoordExp/outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_sft_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-sft-bsz16-4epoch-tokenrows-v2/v1-20260601-062428/checkpoint-3668;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/self_driven_fn_coordslot_logit_probe_parent_val128/no_aligner_parent_ckpt3668_vase_fullprefix_coord_context_patch_l24_27;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/self_driven_fn_coordslot_logit_probe_parent_val128/no_aligner_parent_ckpt3668_vase_prefix_coordslot_direction_patch_sites_l24_27	snapshots/cf2f076c3f9b/progress/diagnostics/2026-06-12_fn_vase_cross_slot_patch_negative.md	experiments/2026-06-10_12_fn_guidance_and_coordinate_basins.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_fn_vase_patch_site_localization.md	2026-06-12	48d1363cfddd04fa868a03b12c8481ab339933d064f222757b15648a66775b07	FN Vase Patch-Site Localization	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/self_driven_fn_visibility_guidance_parent_val128/no_aligner_parent_ckpt3668/fn_visibility_guidance_probe_rows.jsonl;/data/CoordExp/outputs/infer/loss_only_instance_enumeration_ablation_active_vs_none/compact_full_prefix_rollin_balance2_no_aligner_parent_val128_freegreedy_ckpt3668_val128_bsz8_temp0_rp1p10_max3084_chatfix_8gpu/gt_vs_pred_scored.jsonl;/data/CoordExp/outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_sft_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-sft-bsz16-4epoch-tokenrows-v2/v1-20260601-062428/checkpoint-3668	snapshots/48d1363cfddd/progress/diagnostics/2026-06-12_fn_vase_patch_site_localization.md	experiments/2026-06-10_12_fn_guidance_and_coordinate_basins.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_fn_vase_same_slot_aux_vs_parent.md	2026-06-12	64c088d1a659865bc0029e098424836eace97ef50b30e9e2e0b27744128b0e0d	FN Vase Same-Slot Aux vs Parent	diagnostic-fragment	-	/data/CoordExp/outputs/stage1_2b/recursive_detection_ce_latest/compact_full_fullobj_random_sft_bsz16_4epoch_tokenrows_v2/compact-full-fullobj-random-sft-bsz16-4epoch-tokenrows-v2/v1-20260601-062428/checkpoint-3668;/data/CoordExp/outputs/stage1_2b/loss_only_instance_enumeration_ablation_active_vs_none/random_active_hp02_latest_aligner_dora_4096_128_no_newline_1epoch32_4gpu/loss-only-instance-enum-random-active-hp02-latest-aligner-dora-4096-128-no-newline-1epoch32-4gpu/v0-20260609-115128/checkpoint-32;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/self_driven_fn_coordslot_logit_probe_parent_val128/no_aligner_parent_ckpt3668_vase_prefix_coordslot_direction_patch_sites_l24_27	snapshots/64c088d1a659/progress/diagnostics/2026-06-12_fn_vase_same_slot_aux_vs_parent.md	experiments/2026-06-10_12_fn_guidance_and_coordinate_basins.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_all_slot_edge_residual_asymmetry.md	2026-06-12	d03e1ea326e95fc69500318591a08f25f25ff768fbf23c81179e80f2af41d416	Pre-Onset All-Slot Edge Residual Asymmetry	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/phase1_onset_precursor_panel/onset_precursor_coord_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-00-of-04/phase3_masking/masking_delta_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-01-of-04/phase3_masking/masking_delta_rows.jsonl	snapshots/d03e1ea326e9/progress/diagnostics/2026-06-12_pre_onset_all_slot_edge_residual_asymmetry.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_balanced_rank_onset_selector.md	2026-06-12	6bb5dea4fba31dc69926c19692f85c9180be3cf1a8d9c9794686f2c5be4c9976	Pre-Onset Balanced Rank-Onset Selector	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/phase1_onset_precursor_panel/onset_precursor_coord_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-00-of-04/phase3_masking/masking_delta_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-01-of-04/phase3_masking/masking_delta_rows.jsonl	snapshots/6bb5dea4fba3/progress/diagnostics/2026-06-12_pre_onset_balanced_rank_onset_selector.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_hidden_delta_projection.md	2026-06-12	4771c49c37ae1a90d0971613f8393601ec2f1e95ec605ad337977160350861a0	Pre-Onset Hidden-Delta Projection	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_region_rows.jsonl	snapshots/4771c49c37ae/progress/diagnostics/2026-06-12_pre_onset_hidden_delta_projection.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_history_feature_join.md	2026-06-12	d884f6b6b6b1e4c517aebe7905fdefff1fcda92b2c7fe49110f0f94bea44a3ad	Pre-Onset History Feature Join	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_multicase_v1;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_multicase_v1/residual_patch_selected_cases;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_multicase_v1/history_features	snapshots/d884f6b6b6b1/progress/diagnostics/2026-06-12_pre_onset_history_feature_join.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_l16_attention_source_routing.md	2026-06-12	cdad33aec1091754cfbbdae9da8e137bc9a3d7eb8ccca1eef7c922be47770313	Pre-Onset L16 Attention Source Routing	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_region_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/attention_source_l16_allheads	snapshots/cdad33aec109/progress/diagnostics/2026-06-12_pre_onset_l16_attention_source_routing.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_l16_h8_key_state_patch.md	2026-06-12	2e41df044ca7c20e70245cf4672b610afe9e38c3761f4ae31a49c7ee006890fe	Pre-Onset L16H8 Key-State Patch	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_region_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/key_state_patch_l16_head8	snapshots/2e41df044ca7/progress/diagnostics/2026-06-12_pre_onset_l16_h8_key_state_patch.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_l16_h8_value_side.md	2026-06-12	bf58ad681997a38da69c13dbd6a329222227da430fb60c4f0e45ababebf3c585	Pre-Onset L16H8 Value-Side Probe	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_region_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/value_source_patch_l16_head8	snapshots/bf58ad681997/progress/diagnostics/2026-06-12_pre_onset_l16_h8_value_side.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_l16_qk_origin_heads.md	2026-06-12	517c7011cbee4ab701917ab8fe9deee07cd9dccd243932908a303fce9351d509	Pre-Onset L16 Q/K Origin Head Probe	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_region_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/qk_route_origin_l16_head8	snapshots/517c7011cbee/progress/diagnostics/2026-06-12_pre_onset_l16_qk_origin_heads.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_l16_route_content_heads.md	2026-06-12	9086e6d416990efe4f4bd204174d81c12af54a0177c84625d9897b922580ad16	Pre-Onset L16 Route/Content Head Probe	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_region_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/route_content_l16_head8	snapshots/9086e6d41699/progress/diagnostics/2026-06-12_pre_onset_l16_route_content_heads.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_l16_score_bias_heads.md	2026-06-12	e53da14c0d77c23f77b7990fa4975efbabb5dbe1128039b2c4574f0da092726b	Pre-Onset L16 Score-Bias Head Probe	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/pre_onset_patch_region_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/attention_score_bias_l16_head8	snapshots/e53da14c0d77/progress/diagnostics/2026-06-12_pre_onset_l16_score_bias_heads.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_matched_pair_hidden_shift.md	2026-06-12	71d03b823e14a0dc4b4d60ed5a9de947201e243455183c89c93bbda58e55c182	Pre-Onset Matched Pair Hidden-Shift Bridge	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_region_rows.jsonl	snapshots/71d03b823e14/progress/diagnostics/2026-06-12_pre_onset_matched_pair_hidden_shift.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_matched_pair_residual_site_patch.md	2026-06-12	831991679d4b644f88541fea1153b8cc14c7e003a46e4ca20549555ccf76dd6f	Pre-Onset Matched-Pair Residual Site Patch	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/residual_patch_layers16_20_24_27_late_sites_matched_pair;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_region_rows.jsonl	snapshots/831991679d4b/progress/diagnostics/2026-06-12_pre_onset_matched_pair_residual_site_patch.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_matched_pair_route_content.md	2026-06-12	cc8b3c5409e6987a62129653b3260f58cf3c985102b0c6731d8503152c797ff0	Pre-Onset Matched Pair Route/Content Probe	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_token_windows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_matched_pair_no_aligner_r33_r48/target_region_rows.jsonl	snapshots/cc8b3c5409e6/progress/diagnostics/2026-06-12_pre_onset_matched_pair_route_content.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_multicase_residual_taxonomy.md	2026-06-12	294c64e9ecca496ac33b75da4482f2c322dbaa0fdbb41360aaa0c35891bdd1c6	Pre-Onset Multicase Residual Taxonomy	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/phase1_onset_precursor_panel/onset_precursor_coord_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-00-of-04/phase3_masking/masking_delta_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-01-of-04/phase3_masking/masking_delta_rows.jsonl	snapshots/294c64e9ecca/progress/diagnostics/2026-06-12_pre_onset_multicase_residual_taxonomy.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_rank_moving_site_localization.md	2026-06-12	a02b93e93636d8ea93b58c874185d0e50d7b779fab3199bb499952c608edb301	Pre-Onset Rank-Moving Site Localization	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/history_features/pre_onset_history_feature_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/residual_patch_selected_cases/residual_patch_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_patch_selector_balanced_rank_onset_v1/site_localization	snapshots/a02b93e93636/progress/diagnostics/2026-06-12_pre_onset_rank_moving_site_localization.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_residual_patch_comparison.md	2026-06-12	daf82d0e17b4b080fc73a1f1fc4cb52b12bd401dd5928b57534ce8ecebb3acac	Pre-Onset Residual Patch Comparison	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_causal_patch_record33_no_aligner/residual_patch_layers20_24_26_27_mlp_decoder;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_causal_patch_comparison/no_aligner_record36_skis_offsetm1/residual_patch_layers20_24_26_27_mlp_decoder	snapshots/daf82d0e17b4/progress/diagnostics/2026-06-12_pre_onset_residual_patch_comparison.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_residual_patch_record33.md	2026-06-12	d23db08cfb5b6eb922be13cc8275e74e0c6ebeb5e99481762c69e36335dd09d4	Pre-Onset Residual Patch: Record 33 No-Aligner	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133;/data/CoordExp/outputs/infer/loss_only_instance_enumeration_ablation_active_vs_none/compact_full_prefix_rollin_balance2_no_aligner_parent_val128_freegreedy_ckpt3668_val128_bsz8_temp0_rp1p10_max3084_chatfix_8gpu;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_causal_patch_record33_no_aligner/pre_onset_patch_target_manifest.json	snapshots/d23db08cfb5b/progress/diagnostics/2026-06-12_pre_onset_residual_patch_record33.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june10_12_deleted	tarball_from_deleted_commit	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	progress/diagnostics/2026-06-12_pre_onset_stratified_selector.md	2026-06-12	cc8fbd1e83aa9aad03574136317e1a258725402ed6b8aa3a3923d4f92237d7a4	Pre-Onset Stratified Selector	diagnostic-fragment	-	/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_stratified_selector_four_case;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_causal_patch_record33_no_aligner/residual_patch_layers20_24_26_27_mlp_decoder/residual_patch_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/pre_onset_causal_patch_comparison/no_aligner_record36_skis_offsetm1/residual_patch_layers20_24_26_27_mlp_decoder/residual_patch_rows.jsonl	snapshots/cc8fbd1e83aa/progress/diagnostics/2026-06-12_pre_onset_stratified_selector.md	experiments/2026-06-10_12_pre_onset_duplication_precursors.md	archived_snapshot_existing_consolidation_checked
june20_27_branch	branch_head_tracked_markdown	codex/autoregressive-binding-template-study	e026b290e15c09f91357329bac8dfd41fa74d7f9	progress/diagnostics/2026-06-20_adaptive_basin_attention_value_bridge.md	2026-06-20	bb8ee14fd66a8ac414a767d0f16b7daca0b7631cfd6f3dac22b428569e9017da	Adaptive Basin Attention/Value Bridge	diagnostic-findings	val200-3case-57state-adaptive-basin-readout-and-causal-join	/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_adaptive_basin_topstates_input/selected_rows.jsonl;/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_adaptive_basin_topstates_s20_t28_v1/paired_basis_contrast_analysis;/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_adaptive_basin_topstates_s24_t28_v1/paired_basis_contrast_analysis	snapshots/bb8ee14fd66a/progress/diagnostics/2026-06-20_adaptive_basin_attention_value_bridge.md	experiments/2026-06-20_object_step_and_coordinate_basin.md	archived_snapshot_new_branch_wave
june20_27_branch	branch_head_tracked_markdown	codex/autoregressive-binding-template-study	e026b290e15c09f91357329bac8dfd41fa74d7f9	progress/diagnostics/2026-06-20_bbox_divergence_value_region_continuation_findings.md	2026-06-20	bd281d91ea72659ac9be68447a42099716ede692a7f4aac5b59724ce899c7d3b	Bbox Divergence Value-Region Continuation Findings	findings	-	/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/row_specific_bbox_divergence_contrast_panel/joint_boundary_head26_10_v1;/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/row_specific_bbox_divergence_contrast_panel_value_region_continuation/joint_boundary_head26_10_v1;/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/row_specific_bbox_divergence_contrast_panel_value_region_continuation/joint_boundary_head26_10_v2_steps8_component_modes	snapshots/bd281d91ea72/progress/diagnostics/2026-06-20_bbox_divergence_value_region_continuation_findings.md	experiments/2026-06-20_object_step_and_coordinate_basin.md	archived_snapshot_new_branch_wave
june20_27_branch	branch_head_tracked_markdown	codex/autoregressive-binding-template-study	e026b290e15c09f91357329bac8dfd41fa74d7f9	progress/diagnostics/2026-06-20_object_step_coordinate_basin_localization.md	2026-06-20	ce51c0fe77e3078742614a2fcc22f91d320cdee16cb2fdc0dcfb9e709afead8b	Object-Step Coordinate Basin Localization	diagnostic-findings	val200-desc-first-20state-object-step-value-region-panel	/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/ckpt928_pair_val200_deep_probe_v2_token_embeddings_surface;/data/CoordExp/outputs/infer/natadj_len12000_free_val200/natadj_sorted_ckpt928_val200_free_temp0_rp1p10_max3084_bsz1_8gpu_symlinkbase;/data/CoordExp/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/object_step_panel_selection/v2_desc_first_duplicate_unmatched_slots_selector_strict_v1	snapshots/ce51c0fe77e3/progress/diagnostics/2026-06-20_object_step_coordinate_basin_localization.md	experiments/2026-06-20_object_step_and_coordinate_basin.md	archived_snapshot_new_branch_wave
